Name,playerid,tot
Levi Kelly,sa3008500,3.8
Levi MaVorhis,sa856277,3.8
Connor Mitchell,sa3008000,3.8
Liam Jenkins,sa3007458,3.8
Liam McCall,sa3005018,3.8
David Roseboom,sa550321,3.8
Connor Law,sa3004321,3.8
Lenix Osuna,sa739579,3.8
Leandro Linares,sa830500,3.8
Connor Kaden,sa829437,3.8
Lazaro Estrada,sa3005471,3.8
Kyle Weatherly,sa918112,3.8
Kyle Wilcox,sa857699,3.8
Kyle Wilson,sa875768,3.8
Kyle Zurak,sa3004864,3.8
Kyler Stout,sa3006769,3.8
Kyuji Fujikawa,14443,3.8
LJ Brewster,sa875329,3.8
Cooper Bradford,sa3010310,3.8
Conor Lillis-White,sa876096,3.8
Conor Harber,sa738945,3.8
Landon Whitson,sa3006708,3.8
Lane Hobbs,sa918431,3.8
Lane Ramsey,sa3006774,3.8
Connor Walsh,sa829031,3.8
Larimel Soriano,sa3003930,3.8
Layne Henderson,sa3007718,3.8
Connor Thomas,sa3010784,3.8
Linder Castro,sa592949,3.8
Connor Jones,sa738697,3.8
Luis Candelo,sa3005815,3.8
Luarbert Arias,sa3007599,3.8
Lucas Gilbreath,sa829720,3.8
Colton Davis,sa918579,3.8
Colton Cross,sa876066,3.8
Lucas Jacobsen,sa918634,3.8
Lucas Williams,sa918745,3.8
Ludwin Jimenez,sa3005856,3.8
Luis Alcantara,sa917748,3.8
Luis Alecis,sa873163,3.8
Luis Alvarado,sa3007454,3.8
Luis Alvarez,sa3002972,3.8
Luis Amaya,sa872809,3.8
Luis Angel Daniel,sa509419,3.8
Luis Aquino,sa657752,3.8
Luis Araujo,sa737446,3.8
Luis Arrieta,sa3003050,3.8
Luis Barroso,sa3005697,3.8
Luis C. Garcia,sa3003062,3.8
Colton Harlow,sa3007911,3.8
Colton Hock,sa915685,3.8
Lisandro Santos,sa945728,3.8
Logan Stoelke,sa3006762,3.8
Liu Fuenmayor,sa3003126,3.8
Locke St. John,16850,3.8
Connor Higgins,sa3006808,3.8
Logan Boyd,sa875769,3.8
Logan Browning,sa3007802,3.8
Connor Eller,sa918513,3.8
Connor Curlis,sa3006707,3.8
Connor Coward,sa3007910,3.8
Logan Gillaspie,sa3008386,3.8
Logan Gragg,sa3010306,3.8
Connor Bennett,sa876135,3.8
Logan Lombana,sa875789,3.8
Logan Longwith,sa875267,3.8
Conner O'Neil,sa915599,3.8
Logan Salow,sa874231,3.8
Conner Nurse,sa3007214,3.8
Conner Loeprich,sa3006986,3.8
Cody Clark,sa830371,3.8
Manny Ramirez,sa3004833,3.8
Corey Littrell,sa550166,3.8
Matt Walker,sa876264,3.8
Matt Seelinger,sa3004483,3.8
Matt Shannon,sa3004087,3.8
Chris Hunt,sa3004678,3.8
Chris Holba,sa3006953,3.8
Chris Hall,sa918328,3.8
Chris Comito,sa875632,3.8
Matt Trowbridge,sa829068,3.8
Matt Turner,sa3005029,3.8
Chris Allen,sa3008337,3.8
Manuel Alvarez,sa3005410,3.8
Chih-Ting Wang,sa3007602,3.8
Chi-Feng Lee,sa3007466,3.8
Chester Pimentel,sa877342,3.8
Chaz Hebert,sa599381,3.8
Chavez Fernander,sa3007240,3.8
Matthew Hammonds,sa3004711,3.8
Matthew Liberatore,sa3008163,3.8
Chase Williams,sa602567,3.8
Matt Sauer,sa3005118,3.8
Matt Ruppenthal,sa915693,3.8
Chris Kohler,sa737691,3.8
Matt Purke,12831,3.8
Matt De La Rosa,sa918741,3.8
Matt Eckelman,sa857600,3.8
Chris Viall,sa738995,3.8
Chris Vallimont,sa3008026,3.8
Gabe Klobosits,sa829389,3.8
Matt Gunter,sa3004229,3.8
Matt Hartman,sa3008498,3.8
Chris Rocha,sa977111,3.8
Matt Krook,sa737535,3.8
Matt Leon,sa3006844,3.8
Matt Martin,sa3010126,3.8
Matt Mercer,sa3007837,3.8
Matt Nevarez,sa291749,3.8
Chris Muller,sa3006811,3.8
Matt Pidich,sa915680,3.8
Matt Pobereyko,sa921581,3.8
Matt Portland,sa875751,3.8
Matthew Wynne,sa920101,3.8
Matthias Dietz,sa875993,3.8
Mauricio Cabrera,12975,3.8
Michael Agis,sa3002752,3.8
Michael Bienlien,sa3010649,3.8
Chad Whitmer,sa3004667,3.8
Chad Smith,sa875373,3.8
Michael Brettell,sa3008020,3.8
Michael Burrows,sa3008517,3.8
Michael Byrne,sa3008227,3.8
Michael Cederoth,sa600253,3.8
Michael Costanzo,sa3007620,3.8
Michael Danielak,sa918811,3.8
Chad Martin,sa873278,3.8
Chad Hockin,sa913187,3.8
Michael Gomez,sa3008454,3.8
Chad Gaudin,1783,3.8
Michael Kelly,sa597767,3.8
Cesilio Pimentel,sa603201,3.8
Michael Kopech,17282,3.8
Michael Koval,sa918213,3.8
Chandler Day,sa3008021,3.8
Micah Miniard,sa829147,3.8
Chase Solesky,sa3009940,3.8
Melvin Jimenez,sa917739,3.8
Max Almonte,sa875691,3.8
Chase Johnson-Mullins,sa877875,3.8
Max Cordy,sa876169,3.8
Chase Ingram,sa875160,3.8
Max Gamboa,sa3005358,3.8
Max Green,sa3004092,3.8
Max Herrmann,sa3005259,3.8
Max Knutson,sa856181,3.8
Chase Cohen,sa3007477,3.8
Max Roberts,sa3004014,3.8
Charlie Ruegger,sa3008427,3.8
Max Schuh,sa829132,3.8
Charlie Neuweiler,sa3004345,3.8
Maximo Cortes,sa3002963,3.8
Charlie Cerny,sa3007230,3.8
Mayky Perez,sa829767,3.8
Melvin Adon,sa873314,3.8
Matt Custred,sa876065,3.8
Christian Fernandez,sa917688,3.8
Matt Cleveland,sa918273,3.8
Marco Antonio Duarte,sa393279,3.8
Marco Camarena,sa506924,3.8
Clayton Mortensen,3166,3.8
Clayton Cook,sa454928,3.8
Marco Gonzalez,sa916837,3.8
Marco Quevedo,sa508101,3.8
Marco Ramirez,sa651343,3.8
Clayton Chatham,sa3008034,3.8
Marcos Correa,sa3003128,3.8
Marcos Diplan,sa828590,3.8
Marcos Lantigua,sa830637,3.8
Marcos Machado,sa916571,3.8
Marcos Reyes,sa3006148,3.8
Marcos Tineo,sa3003124,3.8
Marcus Crescentini,sa875843,3.8
Marcus Evey,sa3006987,3.8
Marcus Reyes,sa3004489,3.8
Clay Helvey,sa3007459,3.8
Marco Antonio Rivas,sa3001058,3.8
Marcelo Hernandez,sa916828,3.8
Mario Garcia,sa3005443,3.8
Cobi Johnson,sa3006693,3.8
Manuel Baez,sa509129,3.8
Manuel Cachutt,sa3003133,3.8
Manuel Chavez,sa659414,3.8
Manuel Daza,sa922474,3.8
Manuel Dominguez,sa873332,3.8
Cody Beckman,sa3004698,3.8
Manuel Manzanillo,sa3002920,3.8
Manuel Rodriguez,sa827607,3.8
Manuel Rodriguez,sa833402,3.8
Manuel Rondon,sa737083,3.8
Manuel Santiago,sa3003145,3.8
Manuel Silva,sa917865,3.8
Manuel Urias,sa3007606,3.8
Manuel Veloz,sa3011349,3.8
Marc Brakeman,sa857669,3.8
Marc Huberman,sa918502,3.8
Marc Rzepczynski,6612,3.8
Mariano Rivera,sa829639,3.8
Mario Jimenez,sa944733,3.8
Matt Clancy,sa872718,3.8
Christopher Gau,sa3007728,3.8
Martin Sotelo,sa509757,3.8
Marvin Gorgas,sa829061,3.8
Marvin Mateo,sa917891,3.8
Christopher Bonilla,sa917906,3.8
Mason Fox,sa3007460,3.8
Mason McCullough,sa827446,3.8
Christofer Dominguez,sa3003078,3.8
Mason Thompson,sa917969,3.8
Christian Vann,sa3007812,3.8
Matt Anderson,sa918200,3.8
Christian Stolo,sa977917,3.8
Christian Prado,sa3005425,3.8
Matt Blackham,sa829631,3.8
Christian Morris,sa873958,3.8
Matt Bower,sa875356,3.8
Christian Mejias,sa946165,3.8
Matt Brill,sa738328,3.8
Martin Rodriguez,sa3007808,3.8
Martin Cordova,sa3007607,3.8
Mario Meza,sa652174,3.8
Martin Carrasco,sa3002791,3.8
Mario Morales,sa977562,3.8
Clate Schmidt,sa659047,3.8
Mark Ecker,sa918000,3.8
Clark Cota,sa3006802,3.8
Ciriaco Javier,sa916714,3.8
Christophers Santana,sa877306,3.8
Mark Potter,sa3008066,3.8
Mark Reyes,sa602813,3.8
Mark Serrano,sa501508,3.8
Mark Simon,sa3004993,3.8
Mark Washington,sa3005194,3.8
Mark Zimmerman,sa918846,3.8
Marlon Arias,sa294505,3.8
Marlon Constante,sa873298,3.8
Marshall Kasowski,sa3005114,3.8
Martin Anderson,sa3004865,3.8
Martin Buitimea,sa921661,3.8
Corey Copping,sa875831,3.8
Zeke McGranahan,sa829385,3.8
Justin Watts,sa3004365,3.8
Kenny Hernandez,sa943755,3.8
Kenlly Montas,sa917471,3.8
Juan Pablo Oramas,sa508100,3.8
Juan Paredes,sa924295,3.8
Juan Pena,sa828553,3.8
Juan Perez,sa657633,3.8
Juan Ramon Noriega,sa543294,3.8
Juan Robles,sa873226,3.8
Ken Figueroa,sa827250,3.8
Kelvin Vasquez,sa602917,3.8
Kelvin Sanchez,sa3005353,3.8
Juan Rodriguez,sa652485,3.8
Juan Sanchez,sa3005444,3.8
Kelvin Rodriguez,sa877674,3.8
Kelvin Nunez,sa3002816,3.8
Kelvin Moncion,sa3005461,3.8
Juan Sandoval,sa202910,3.8
Dane Myers,sa915708,3.8
Kelvin Gonzalez,sa920544,3.8
Kelvin Feliz,sa3006500,3.8
Juan Then,sa3002793,3.8
Juan Torres,sa659946,3.8
Juan Vazquez,sa3003072,3.8
Julian Arballo,sa504009,3.8
Julian Fernandez,sa737347,3.8
Daneuris Lagrange,sa3007902,3.8
Juliandry Higuera,sa737329,3.8
Kellen Rholl,sa3007258,3.8
Keith Weisenberg,sa829809,3.8
Keith Rogalla,sa829753,3.8
Juan Pablo Lopez,sa3004647,3.8
Juan Nunez,sa828600,3.8
Juan Gomez,sa3002821,3.8
Dannysmel Tavarez,sa3003161,3.8
Dalton Lehnen,sa873948,3.8
Dalton Roach,sa3010567,3.8
Kevin Hernandez,sa3008451,3.8
Kevin Hamann,sa3004221,3.8
Juan Gonzalez,sa3003023,3.8
Darien Nunez,sa3005427,3.8
Juan Lopez,sa881080,3.8
Juan Macias,sa914049,3.8
Kevin Gowdy,sa917928,3.8
Dalvin Rosario,sa3005144,3.8
Kevin Garcia,sa3006516,3.8
Juan Manuel Abril,sa3002921,3.8
Darel Torres,sa947269,3.8
Kevin Folman,sa3008462,3.8
Kevin Escorcia,sa737256,3.8
Juan Mejia,sa3002949,3.8
Juan Mejia,sa3003159,3.8
Damien Magnifico,13395,3.8
Damon Casetta-Stubbs,sa3008387,3.8
Dante Mendoza,sa3005361,3.8
Dan Dallas,sa918033,3.8
Kervin Castro,sa916834,3.8
Dan Jagiello,sa913036,3.8
Dan Lietz,sa737818,3.8
Juan Morillo,sa917772,3.8
Kenny Rosenberg,sa918105,3.8
Kenny Oakley,sa856279,3.8
Juan Mota,sa917387,3.8
Kenny Koplove,sa827154,3.8
Julio Felix,sa658199,3.8
Julio Frias,sa873218,3.8
Keith Hessler,12220,3.8
Keinter Olivares,sa881441,3.8
Daniel Gonzalez,sa871449,3.8
Daniel Guerrero,sa325916,3.8
Justin Montgomery,sa3007465,3.8
Junior Santos,sa3005470,3.8
Daniel Guzman,sa873203,3.8
Justin McGregor,sa3007492,3.8
Junior Tejada,sa944591,3.8
Daniel James,sa3007217,3.8
Jurgen Jimenez,sa872526,3.8
Justin Martinez,sa3005864,3.8
Daniel Vitriago,sa3006586,3.8
Justin Marsden,sa875330,3.8
Justin Maese,sa875002,3.8
Justin Lewis,sa3008577,3.8
Justin Brantley,sa829414,3.8
Justin Bruihl,sa3006814,3.8
Justin Kelly,sa918908,3.8
Justin Jarvis,sa3007775,3.8
Justin Hoyt,sa3004671,3.8
Daniel Procopio,sa738270,3.8
Daniel Ramos,sa828512,3.8
Justin Hagenman,sa3008022,3.8
Justin Garza,sa658782,3.8
Justin Garcia,sa738904,3.8
Justin Bullock,sa3005213,3.8
Justin Garcia,sa3006982,3.8
Justin Camp,sa919018,3.8
Justin Friedman,sa3010123,3.8
Daniel Tillo,sa876284,3.8
Justin Valdespina,sa918312,3.8
Daniel Gibson,sa549733,3.8
Daniel Flores,sa977180,3.8
Karan Patel,sa1169765,3.8
Julio Guante,sa872872,3.8
Julio Pinto,sa736965,3.8
Keider Montero,sa3002956,3.8
Keiber Arredondo,sa3002954,3.8
Keenan Bartlett,sa3004703,3.8
Julio Puello,sa3005634,3.8
Daniel Acosta,sa916724,3.8
Julio Robaina,sa3006817,3.8
Keegan Curtis,sa3007833,3.8
Daniel Brito,sa977188,3.8
Daniel Brown,sa918031,3.8
Karsen Lindell,sa875227,3.8
Karlo Seijas,sa3006369,3.8
Julio Rosario,sa3003044,3.8
Junior Mieses,sa3005258,3.8
Daniel Cruz,sa3006101,3.8
Kaleb Ort,sa3002783,3.8
Kaleb Fontenot,sa918472,3.8
Daniel De La Cruz,sa3002689,3.8
Danny Hrbek,sa3004716,3.8
Danny Dopico,sa875346,3.8
Kai-Wei Teng,sa3007229,3.8
Kai-Wei Lin,sa919537,3.8
Daniel De Leon,sa3005888,3.8
Kacey Murphy,sa3008325,3.8
Daniel Diaz,sa977264,3.8
Daniel Duarte,sa877364,3.8
Junior Garcia,sa737032,3.8
Daniel Schlereth,8739,3.8
Kevin Magee,sa3006829,3.8
Kevin Malisheski,sa919034,3.8
Kyle Cody,sa658940,3.8
Kyle Goodbrand,sa3004963,3.8
Kyle Glogoski,sa3007464,3.8
Kyle Funkhouser,sa827397,3.8
Cristian Castro,sa917404,3.8
David Fischer,sa526385,3.8
David Ellingson,sa873708,3.8
Cristian Pacheco,sa3005887,3.8
Josh Lueke,5722,3.8
Josh Martin,sa599246,3.8
Josh Mitchell,sa3004108,3.8
Cristofer Melendez,sa873429,3.8
Cristofer Ogando,sa737479,3.8
Josh Outman,4004,3.8
Kyle Bradish,sa3008605,3.8
Darwin Ramos,sa737380,3.8
Cristopher Molina,sa828598,3.8
Cristopher Valdez,sa3009748,3.8
Josh Reagan,sa3004830,3.8
Josh Roberson,sa3007721,3.8
Cullen Dana,sa3010112,3.8
Kris Jackson,sa3007815,3.8
Dauris Lopez,sa3002932,3.8
Dauris Cordero,sa917467,3.8
Dauri Moreta,sa877619,3.8
Kris Bubic,sa3008128,3.8
Kevin Marnon,sa3005261,3.8
Kory Groves,sa876163,3.8
Kory Behenna,sa3004600,3.8
Josh Keaton,sa3004668,3.8
Kyle Halbohn,sa920458,3.8
Josh Judy,1975,3.8
Cristhopher Marte,sa3002802,3.8
Kyle Simonds,sa918321,3.8
Jose Santiago,sa737036,3.8
Jose Soriano,sa916702,3.8
Jose Valenzuela,sa917563,3.8
Jose Vasquez,sa871767,3.8
Jose Veras,sa737362,3.8
Jose Zorrilla,sa917565,3.8
Corey Ray,sa829315,3.8
Joseph Camacho,sa913096,3.8
David Marcano,sa3006377,3.8
David Lebron,sa3006695,3.8
David Kubiak,sa599473,3.8
Kyle Muller,sa917931,3.8
Kyle Miller,sa875773,3.8
Josh Advocate,sa3004220,3.8
Josh Dye,sa3007485,3.8
Kyle McMyne,sa577706,3.8
Kyle Martin,14860,3.8
Kyle Marman,sa3008668,3.8
David Gutierrez,sa874819,3.8
Craig Missigman,sa601196,3.8
Craig Stem,sa599258,3.8
Kyle Johnston,sa3004571,3.8
Cre Finfrock,sa829399,3.8
Kyle Hinton,sa3006981,3.8
Cristhian Tortosa,sa920454,3.8
Josh Hiatt,sa3008612,3.8
Korey Anderson,sa3005178,3.8
Cutter Dyals,sa3004103,3.8
Josh Tols,sa971745,3.8
Joshua Walker,sa3004488,3.8
Josias De Los Santos,sa3006508,3.8
Konnor Pilkington,sa3008371,3.8
Kieran Lovegrove,sa657950,3.8
Kida De La Cruz,sa829580,3.8
Jovani Moran,sa875188,3.8
Jovany Lopez,sa504961,3.8
Keyvius Sampson,10039,3.8
Dakota Chalmers,sa875017,3.8
Keylan Killgore,sa3008069,3.8
Dakota Mekkes,sa915807,3.8
Juan Antonio Pena,sa208507,3.8
Juan Borges,sa872513,3.8
Dakota Smith,sa924537,3.8
Dalbert Siri,sa873148,3.8
Juan Castillo,sa873541,3.8
Dallas Litscher,sa3006830,3.8
Juan Cruz,sa3002991,3.8
Juan De Paula,sa873153,3.8
Juan Diaz,sa3003065,3.8
Juan Echevarria,sa875306,3.8
Juan Florentino,sa886971,3.8
Dalton Erb,sa918681,3.8
Dalton Higgins,sa3004988,3.8
Juan Francisco Mendez,sa977115,3.8
Juan Gamez,sa918731,3.8
Juan Geraldo,sa3005885,3.8
Kevin McAvoy,sa827491,3.8
Kilber Santana,sa920636,3.8
Josue Gerardo,sa873336,3.8
Dario Beltre,sa550679,3.8
Joshua Cornielly,sa3005890,3.8
Darrien Williams,sa3007605,3.8
Kohl Franklin,sa3008335,3.8
Josh Turley,sa503159,3.8
Kody Funderburk,sa3007780,3.8
DL Hall,sa3005282,3.8
Josh Uhen,sa737825,3.8
Daison Acosta,sa944989,3.8
Daritzon Feliz,sa3002813,3.8
Kleiber Bordones,sa3006173,3.8
Daiveyon Whittle,sa3007617,3.8
Kleiber Carreno,sa3002953,3.8
Joshua Corrales,sa599832,3.8
Dakota Bennett,sa3005071,3.8
Joshua Payne,sa3004748,3.8
Joshua Javier,sa917392,3.8
Dario Gardea,sa3007598,3.8
Kirby Bellow,sa549801,3.8
Justin Ferrell,sa829707,3.8
Dakody Clemmer,sa918421,3.8
Zack Brown,sa738901,3.4
Matt Manning,sa917924,3.4
Nate Pearson,sa3005097,3.4
Franklyn Kilome,sa830592,3.4
Daulton Jefferies,sa738964,3.4
Zach Pop,sa829370,3.4
Casey Mize,sa3008444,3.4
Zach Thompson,sa602893,3.4
Scott Blewett,sa828695,3.4
Jordan Mills,sa738394,3.4
Griffin Jax,sa738570,3.4
Hector Santiago,4026,3.4
Beau Burrows,sa874682,3.4
Josh Lindblom,7882,3.4
Deivi Garcia,sa916944,3.4
Bo Takahashi,sa830370,3.4
Josh Graham,sa658525,3.4
Corey Oswalt,13677,3.4
James Marvel,19675,3.4
Tony Santillan,sa874781,3.4
Steven Wilson,sa3006795,3.4
Ricardo Sanchez,sa830302,3.4
Tucker Davidson,sa918393,3.4
Brian Shaffer,sa915633,3.4
JoJo Romero,sa917955,3.4
Trevor Kelley,18454,3.4
Cole Sulser,15256,3.4
Philip Pfeifer,sa602699,3.4
Patrick Murphy,sa737629,3.4
Enderson Franco,11896,3.4
Cory Abbott,sa3005305,3.4
Taylor Widener,sa918271,3.4
Steven Wright,8185,3.4
Sixto Sanchez,sa873550,3.4
Parker Dunshee,sa873274,3.4
Jalen Beeks,17192,3.4
Wil Crowe,sa738488,3.4
Isaac Mattson,sa915667,3.4
Jorge Guzman,sa872759,1.9
Dean Deetz,16687,1.9
Jonathan Hernandez,17464,1.9
Conner Greene,sa737829,1.9
C.D. Pelham,19820,1.9
Dauris Valdez,sa917999,1.9
Yonson Guerrero,sa3006131,1.8
Brenan Hanifee,sa917973,1.8
Dario Peralta,sa3008390,1.8
Alexis Carmona,sa3006375,1.8
Giovahniey German,sa3007843,1.8
Emilker Guzman,sa3003158,1.8
Chris Machamer,sa3008326,1.8
Blas Castano,sa3006617,1.8
Matthew Peguero,sa3003164,1.8
Gerson Pinales,sa3005283,1.8
Luciano De La Cruz,sa3002618,1.8
Luilly Ovalle,sa3005841,1.8
Jose Gomez,sa917974,1.8
Raul Alcantara,sa3005696,1.8
Edinxon Arias,sa872876,1.8
Emmanuel Quinones,sa3005819,1.8
Delvin Capellan,sa3002996,1.8
Yordin Mateo,sa3005834,1.8
Jose Bermudez,sa872813,1.8
Saul Castellanos,sa883144,1.8
Andy Hernandez,sa3006509,1.8
Endry Manrique,sa3006393,1.8
Francisco Rodriguez,6688,1.8
Edilson Batista,sa872826,1.8
Samuel Vasquez,sa3005849,1.8
Edinso Aleman,sa3006558,1.8
Grant Gambrell,sa3011129,1.8
Abismael Paulino,sa3009231,1.8
Tyler Benninghoff,sa918219,1.8
Jesus Valles,sa3005866,1.8
Yonathan Matos,sa3002997,1.8
Ryan Castellanos,sa658967,1.8
Daniel Santana,sa3003011,1.8
Troy Watson,sa3007249,1.8
Darwin Feliz,sa873156,1.8
Jerryell Rivera,sa3004945,1.8
Elbis Afanador,sa3005699,1.8
Edwar Ramirez,sa875838,1.8
Rafael Gomez,sa923902,1.8
Travis Eckert,sa875261,1.8
Sadrac Franco,sa3005073,1.8
Andres Diaz,sa3006159,1.8
Edwin Rojas,sa3006372,1.8
Joseph Salazar,sa3002984,1.8
Jeffri Ocando,sa923379,1.8
Jeffry Reynoso,sa3009744,1.8
Zack Phillips,sa1170425,1.8
Jeremiah Burke,sa3010143,1.8
Edward Paredes,sa916948,1.8
Gabriel Jackson,sa3009463,1.8
Kyle Von Ruden,sa3003935,1.8
Jose Ramirez,sa3007232,1.8
Jeison Pena,sa3005126,1.8
Edward Vasquez,sa3003156,1.8
Leandro Mendez,sa3002994,1.8
Jean Ruiz,sa828536,1.8
Anderson Paulino,sa3007991,1.8
Daury Cabrera,sa3005706,1.8
Livan Sanchez,sa3004873,1.8
Mauricio Rodriguez,sa3006368,1.8
Jesus Gomez,sa3006409,1.8
Luinder Avila,sa3006507,1.8
Elvis Peguero,sa916949,1.8
Connor Mayes,sa3004205,1.8
Randy Acevedo,sa873299,1.8
Cruz Noriega,sa3005702,1.8
Cristopher Batista,sa916985,1.8
Jose Moreno,sa3003113,1.8
Leony Rosario,sa3006413,1.8
Cristian Sumoza,sa3006591,1.8
Alvaro Galindo,sa873333,1.8
Jose Miguel Gonzalez,sa3003139,1.8
Brian Pirela,sa879199,1.8
Elian Pena,sa3005882,1.8
Jean Carlos Lucas,sa3005431,1.8
Franyer Hernandez,sa3008372,1.8
Pedro King,sa3006158,1.8
Dennis Herrera,sa916706,1.8
Jose Appleton,sa873450,1.8
Alex Nolan,sa3010267,1.8
Heribert Garcia,sa3006408,1.8
Joelvis Del Rosario,sa3008486,1.8
Roger Santana,sa872562,1.8
Luis Rodriguez,sa3006397,1.8
Wilson Garcia,sa3003087,1.8
Julio Benitez,sa827972,1.8
Henry Medina,sa916728,1.8
Luis Ramos,sa3006161,1.8
Kelvin Caceres,sa3005876,1.8
Anthony Escobar,sa3005691,1.8
Adan Frias,sa3003007,1.8
Victor Munoz,sa3006381,1.8
Juan Zapata,sa3005452,1.8
Eumir Sepulveda,sa830158,1.8
Nolan Watson,sa874732,1.8
Christopher Marte,sa917461,1.8
Marlin Willis,sa3005116,1.8
Kelvin De Los Santos,sa3002974,1.8
Sean Thompson,sa3007595,1.8
Anthony Veneziano,sa1115745,1.8
Claudio Galva,sa925074,1.8
Jack Cushing,sa1170342,1.8
Jendersson Caraballo,sa3002999,1.8
Cleiverth Perez,sa3002985,1.8
Diogenes Rodriguez,sa3003004,1.8
Dionicio Jimenez,sa3006072,1.8
Marco Jimenez,sa3002926,1.8
Robert Cruz,sa3006390,1.8
John Valek,sa921352,1.8
Brandon Agar,sa919825,1.8
Diarlin Jimenez,sa3003091,1.8
Junior Gonzalez,sa828546,1.8
Luis Villar,sa3006496,1.8
Adrian Solano,sa3006488,1.8
Antonio Herrera,sa830580,1.8
Junior Almonte,sa3005459,1.8
Willie Rios,sa829402,1.8
Fabricio Reina,sa3003143,1.8
Alan Perdomo,sa3006399,1.8
Antonio Canizales,sa923371,1.8
Fernando Sanchez,sa3002605,1.8
Kelvin LaRoche,sa3010795,1.8
Luis Ortiz,sa3005872,1.8
Xavier Javier,sa872871,1.8
Yeremi Garcia,sa3002611,1.8
Oscar Valenzuela,sa3007847,1.8
Luis D. Garcia,sa3002983,1.8
Osvaldo Berrios,sa3004702,1.8
Erick Pinales,sa3007963,1.8
Bryar Johnson,sa3004670,1.8
Christian Cosby,sa3007245,1.8
Yeury Tatiz,sa3005812,1.8
Angel Brito,sa3009751,1.8
Gustavo Andujar,sa3007863,1.8
Bryan Saucedo,sa918298,1.8
Jhonneyver Gutierrez,sa917815,1.8
Luis Baez,sa3006137,1.8
Edgar Martinez,sa919826,1.8
Jake Zebron,sa3007250,1.8
Dallas Martinez,sa657790,1.8
Marco Carrillo,sa328993,1.8
Rayniel Adames,sa918494,1.8
Jhon Vergara,sa3006420,1.8
Carlos Sanchez,sa3002975,1.8
Edgar Escalona,sa917472,1.8
Rosmer Inojosa,sa3003088,1.8
Fraicy Breton,sa3008136,1.8
Damian Mendoza,sa3005430,1.8
Moises Ruiz,sa3005469,1.8
Luis Ojeda,sa917766,1.8
Martin Herrera,sa3007725,1.8
Moises Diaz,sa3005464,1.8
Stiven Montilla,sa3006514,1.8
Angel Zerpa,sa3002993,1.8
Hector Acosta,sa3003002,1.8
Dan Metzdorf,sa3010117,1.8
Orceli Gomez,sa3007841,1.8
Adam Panayotovich,sa919408,1.8
Austin Morales,sa3003003,1.8
Francis Ventura,sa917670,1.8
Tyree Thompson,sa918618,1.8
Braulio Nunez,sa3003092,1.8
Alejandro Chavez,sa3003070,1.8
Francisco Benitez,sa3006071,1.8
Carlos Mola,sa3006411,1.8
Kevin Biondic,sa3008027,1.8
Jason Morgan,sa3009920,1.8
Victor Gonzalez,sa880983,0.0
