Name,playerid,tot
Yoel Yanqui,sa3003437,-1.0
Yoelvis Sanchez,sa3008777,-1.0
Yohander Martinez,sa3008775,-1.0
Yohel Pozo,sa828445,-1.0
Yohendrick Pinango,sa3009539,-1.0
Yojhan Quevedo,sa596365,-1.0
Yolki Pena,sa3003334,-1.0
Yeltsin Gudino,sa830208,-1.0
Yelinson Pena,sa3005918,-1.0
Yonathan Mendoza,sa596904,-1.0
Yeison Santana,sa3005730,-1.0
Wynton Bernard,sa658999,-1.0
Xavier Edwards,sa3007018,-1.0
Xavier Fernandez,sa737922,-1.0
Xavier LeGrant,sa3004689,-1.0
Xavier Scruggs,7409,-1.0
Xionel Garcia,sa3005560,-1.0
Xorge Carrillo,sa392212,-1.0
Yadiel Rivera,11863,-1.0
Yadir Drake,sa869674,-1.0
Yahir Gurrola,sa3004394,-1.0
Yainer Diaz,sa3003386,-1.0
Yan Sanchez,sa828285,-1.0
Yancarlo Angulo,sa329105,-1.0
Yangervis Solarte,5352,-1.0
Yaniery Guzman,sa3003383,-1.0
Yanio Perez,sa975161,-1.0
Yariel Gonzalez,sa920278,-1.0
Yasel Antuna,sa962601,-1.0
Yasiel Balaguert,sa656575,-1.0
Yasmany Tomas,17171,-1.0
Yefri Carrillo,sa3005739,-1.0
Yeikel Blandin,sa3003351,-1.0
Yeiler Peguero,sa872515,-1.0
Yeison Asencio,sa548016,-1.0
Yeison Coca,sa917075,-1.0
Yomar Valentin,sa875244,-1.0
Yonathan Perlaza,sa917302,-1.0
Wyatt Mathisen,sa657937,-1.0
Zach Hall,sa3006682,-1.0
Zach Jackson,sa3004721,-1.0
Zach Jarrett,sa3002883,-1.0
Zach Kirtley,sa915820,-1.0
Zach Malis,sa3007025,-1.0
Zach McKinstry,sa918920,-1.0
Zach Reks,sa3004166,-1.0
Zach Remillard,sa659077,-1.0
Zach Rheams,sa3008050,-1.0
Zach Rutherford,sa915797,-1.0
Zach Scott,sa3006624,-1.0
Zach Sterry,sa3005054,-1.0
Zach Sullivan,sa829083,-1.0
Zach Vincej,13269,-1.0
Zach Watson,sa3011258,-1.0
Zachery Almond,sa3005104,-1.0
Zack Gahagan,sa3008001,-1.0
Zack Kone,sa3008293,-1.0
Zack Shannon,sa3006647,-1.0
Zack Short,sa873287,-1.0
Zack Soria,sa3004373,-1.0
Zack Zehner,sa829122,-1.0
Zacrey Law,sa829413,-1.0
Zander Clarke,sa3008431,-1.0
Zander Wiel,sa857249,-1.0
Zane Gurwitz,sa3004062,-1.0
Zach Houchins,sa599235,-1.0
Zach Davis,sa918888,-1.0
Yondry Contreras,sa872558,-1.0
Zach Collier,sa454396,-1.0
Yoneiry Acevedo,sa3005909,-1.0
Yonny Hernandez,sa872473,-1.0
Yorbin Ceuta,sa956378,-1.0
Yordanys Linares,sa3002576,-1.0
Yordi Francisco,sa917144,-1.0
Yorkislandy Alvarez,sa3009570,-1.0
Yorlis Rodriguez,sa3007299,-1.0
Yorman Rodriguez,sa872817,-1.0
Yorvis Torrealba,sa3010343,-1.0
Yosmany Guerra,sa714135,-1.0
Yovanny Cuevas,sa872518,-1.0
Yowelfy Rosario,sa3003346,-1.0
Yoyner Fajardo,sa3005938,-1.0
Ysaac Pena,sa916967,-1.0
Yunior Martinez,sa917787,-1.0
Yunior Severino,sa3003185,-1.0
Yusniel Diaz,sa912848,-1.0
Zac Ching,sa1169881,-1.0
Zac Shepherd,sa830224,-1.0
Zac Susi,sa3006722,-1.0
Zac Taylor,sa3010391,-1.0
Zach Ashford,sa3009886,-1.0
Zach Biermann,sa3010158,-1.0
Zach Borenstein,sa599252,-1.0
Zach Clark,sa915718,-1.0
Wynston Sawyer,sa548430,-1.0
Wuilmer Becerra,sa659205,-1.0
Tyler Osik,sa3010017,-1.0
Victor Nova,sa3006075,-1.0
Victor Roache,sa502154,-1.0
Victor Ruiz,sa3004150,-1.0
Victor Tademo,sa917171,-1.0
Victor Victor Mesa,sa3008602,-1.0
Vidal Brujan,sa872786,-1.0
Vimael Machin,sa602488,-1.0
Vince Jackson,sa658571,-1.0
Vinnie Pasquantino,sa1115762,-1.0
Vinny Capra,sa3006731,-1.0
Vinny Esposito,sa3007088,-1.0
Vinny Siena,sa827132,-1.0
Viosergy Rosa,sa549558,-1.0
Vladimir Dilone,sa3006208,-1.0
Vladimir Echavarria,sa3005733,-1.0
Vladimir Perez,sa3006080,-1.0
Wadye Ynfante,sa828382,-1.0
Wagner Lagrange,sa875875,-1.0
Walker Robbins,sa918023,-1.0
Walking Cabrera,sa3005240,-1.0
Walner Espinal,sa3003392,-1.0
Walter Ibarra,sa314143,-1.0
Walter Rasquin,sa754712,-1.0
Wander Franco,sa3007033,-1.0
Wander Franco,sa657522,-1.0
Wander Franco,sa828125,-1.0
Victor Planchart,sa3005555,-1.0
Victor Ngoepe,sa920171,-1.0
Wander Valdez,sa3002626,-1.0
Victor Mesa Jr.,sa3010700,-1.0
Tyler Payne,sa876024,-1.0
Tyler Ramirez,sa873260,-1.0
Tyler Stephenson,sa874242,-1.0
Tyler Tolbert,sa3010337,-1.0
Tyler Webb,sa3007001,-1.0
Tyler Wyatt,sa3010006,-1.0
Tyreque Reed,sa3004163,-1.0
Ulrich Bojarski,sa3004381,-1.0
Ulysses Cantu,sa918089,-1.0
Uriak Marquez,sa244088,-1.0
Utah Jones,sa3009832,-1.0
Valentin Martinez,sa828257,-1.0
Vance Vizcaino,sa658828,-1.0
Viandel Pena,sa3005775,-1.0
Vicente Conde,sa827330,-1.0
Victor Acosta,sa736917,-1.0
Victor Alfonso,sa920744,-1.0
Victor Bericoto,sa3008767,-1.0
Victor De Hoyos,sa930082,-1.0
Victor Diaz,sa3008801,-1.0
Victor Garcia,sa3003196,-1.0
Victor Heredia,sa3002625,-1.0
Victor Maria,sa3003343,-1.0
Victor Martinez,393,-1.0
Victor Mendoza,sa722315,-1.0
Wander Javier,sa917168,-1.0
Warling Vicente,sa3003277,-1.0
Wood Myers,sa3002840,-1.0
Will Craig,sa738696,-1.0
Will Maddox,sa827323,-1.0
Will Matthiessen,sa1116023,-1.0
Will Remillard,sa738192,-1.0
Will Robertson,sa3004294,-1.0
Will Robertson,sa3009879,-1.0
Will Toffey,sa829401,-1.0
William Contreras,sa872847,-1.0
William Gorman,sa3004399,-1.0
William Hancock,sa3006854,-1.0
William Jimenez,sa917134,-1.0
Willie Abreu,sa738883,-1.0
Willie Carter,sa1170876,-1.0
Willie Joe Garry Jr.,sa3007065,-1.0
Willie MacIver,sa3007828,-1.0
Willy Yahn,sa915589,-1.0
Wilmer Perez,sa3002634,-1.0
Wilmer Reyes,sa917118,-1.0
Wilmin Candelario,sa3008834,-1.0
Wilmy Valdez,sa921555,-1.0
Wilson Alvarez,sa916709,-1.0
Wilson Garcia,sa596287,-1.0
Wilson Valdez,sa3005792,-1.0
Wilyer Abreu,sa3005082,-1.0
Wladimir Chalo,sa3002863,-1.0
Wladimir Galindo,sa826652,-1.0
Will Golsan,sa3006719,-1.0
Will Brennan,sa3010039,-1.0
Warming Bernabel,sa3008761,-1.0
Will Benson,sa917927,-1.0
Webster Rivas,sa547912,-1.0
Welfrin Mateo,sa827963,-1.0
Wenceel Perez,sa3003326,-1.0
Wendell Rijo,sa739597,-1.0
Wes Darvill,sa501490,-1.0
Wes Rogers,sa658668,-1.0
Weston Wilson,sa873690,-1.0
Widimer Joaquin,sa3005760,-1.0
Wil Dalton,sa3010273,-1.0
Wilber Sanchez,sa3008941,-1.0
Wilbert Garcia,sa3003391,-1.0
Wilbis Santiago,sa862819,-1.0
Wilderd Patino,sa3007874,-1.0
Wilfred Astudillo,sa3003236,-1.0
Wilfredo Flores,sa3006606,-1.0
Wilfredo Tovar,10416,-1.0
Wilfri Peralta,sa3005481,-1.0
Wilfrido Matos,sa3005772,-1.0
Wilker Velasquez,sa3008364,-1.0
Wilkerman Garcia,sa872548,-1.0
Wilkin Castillo,5124,-1.0
Wilkin Grullon,sa3006222,-1.0
Will Albertson,sa876182,-1.0
Will Allen,sa550032,-1.0
Will Banfield,sa3007973,-1.0
Sander Mora,sa3006578,-1.0
Sandber Pimentel,sa657209,-1.0
Samuel Vasquez,sa917173,-1.0
Pablo Garcia,sa828309,-1.0
Pablo Jimenez,sa917342,-1.0
Pablo Olivares,sa872547,-1.0
Parker Meadows,sa3007943,-1.0
Parker Morin,sa658263,-1.0
Parker Phillips,sa3010715,-1.0
Pat McInerney,sa3004078,-1.0
Patrick Biondi,sa503056,-1.0
Patrick Cantwell,sa602546,-1.0
Patrick Dorrian,sa3007629,-1.0
Patrick Frick,sa3009891,-1.0
Patrick Kivlehan,13910,-1.0
Patrick Leonard,sa597839,-1.0
Patrick Mazeika,sa827167,-1.0
Patrick Wisdom,13602,-1.0
Paul Brands,sa877022,-1.0
Paul Hoenecke,sa546964,-1.0
Paul Leon,sa546826,-1.0
Paulo Orlando,8628,-1.0
Pavin Smith,sa829595,-1.0
Payton Henry,sa918019,-1.0
Payton Squier,sa829814,-1.0
Pedro Alfonseca,sa918899,-1.0
Pedro Alvarez,2495,-1.0
Pedro Castellanos,sa917074,-1.0
Pedro Diaz,sa917465,-1.0
Pablo Gomez,sa3003203,-1.0
Pablo Abreu,sa3003329,-1.0
Pedro Garcia,sa3005762,-1.0
Pabel Manzanero,sa736879,-1.0
Oscar Gonzalez,sa3005776,-1.0
Oscar Gonzalez,sa872782,-1.0
Oscar Lemus,sa509465,-1.0
Oscar Olivares,sa3005020,-1.0
Oscar Rangel,sa3005593,-1.0
Oscar Sanay,sa830476,-1.0
Oscar Williams,sa510244,-1.0
Osiris Castillo,sa3005786,-1.0
Osleivis Basabe,sa3006594,-1.0
Osmy Gregorio,sa917348,-1.0
Osvaldo Abreu,sa657398,-1.0
Osvaldo Duarte,sa828299,-1.0
Osvaldo Santilien,sa917312,-1.0
Oswald Peraza,sa3003305,-1.0
Oswaldo Cabrera,sa916954,-1.0
Oswaldo Pina,sa3003214,-1.0
Oswel Leones,sa3005945,-1.0
Jose Rodriguez,sa3008753,-1.0
Otto Lopez,sa3004268,-1.0
Owen Miller,sa3006673,-1.0
Owen Spiwak,sa738385,-1.0
Oziel Flores,sa3005378,-1.0
P.J. Higgins,sa875573,-1.0
P.J. Hilson,sa3007048,-1.0
PK Morris,sa3005037,-1.0
Pedro Florimon,8385,-1.0
Pedro Gonzalez,sa872568,-1.0
Orlando Zapata,sa3008145,-1.0
Rafael Herrera,sa3007052,-1.0
Rafael Lantigua,sa3003219,-1.0
Rafael Marchan,sa917160,-1.0
Rafael Mejia,sa872517,-1.0
Rafael Morel,sa3009534,-1.0
Rafael Narea,sa871441,-1.0
Rafael Rincones,sa917161,-1.0
Rafael Romero,sa917028,-1.0
Rafelin Lorenzo,sa828432,-1.0
Raffy Lopez,12606,-1.0
Raffy Ozuna,sa917133,-1.0
Raider Brito,sa917105,-1.0
Raider Uceta,sa3006577,-1.0
Rainel Rosario,sa396238,-1.0
Rainer Nunez,sa3005551,-1.0
Rainier Rivas,sa3005527,-1.0
Rainis Silva,sa736892,-1.0
Ramfis Berroa,sa872853,-1.0
Ramiro Pena,8841,-1.0
Ramiro Rodriguez,sa917287,-1.0
Ramon Beltre,sa828230,-1.0
Ramon Flores,11165,-1.0
Ramon Hernandez,sa828281,-1.0
Ramon Marcelino,sa828425,-1.0
Ramon Mendoza,sa3007513,-1.0
Ramon Osuna,sa918294,-1.0
Rafael Jimenez,sa3002695,-1.0
Rafael Franco,sa3007509,-1.0
Pedro Hurtado,sa3005517,-1.0
Rafael Bautista,15769,-1.0
Pedro Martinez,sa3005795,-1.0
Pedro Martinez Jr.,sa3005797,-1.0
Pedro Mota,sa3008800,-1.0
Pedro Pages,sa3010339,-1.0
Pete Kozma,2539,-1.0
Peter Maris,sa877608,-1.0
Peter Mooney,sa503239,-1.0
Peter O'Brien,13288,-1.0
Peter Van Gansen,sa875579,-1.0
Peterson Plaz,sa918114,-1.0
Peyton Burdick,sa3009876,-1.0
Phil Caulfield,sa3004886,-1.0
Philip Clarke,sa3011379,-1.0
Phillip Evans,12950,-1.0
Preston Beck,sa621361,-1.0
Preston Palmeiro,sa857823,-1.0
Preston Pavlica,sa3010147,-1.0
Preston Scott,sa918805,-1.0
Preston Tucker,13633,-1.0
Quentin Holmes,sa3004776,-1.0
Quin Cotton,sa3009872,-1.0
Quincy Latimore,sa389676,-1.0
Quincy McAfee,sa1159899,-1.0
Quincy Nieporte,sa3004819,-1.0
Quinn Brodey,sa829783,-1.0
Oscar Campos,sa831986,-1.0
Orlando Pina,sa916410,-1.0
Ramon Rios,sa509434,-1.0
Nick Egnatuk,sa3004057,-1.0
Nick Fortes,sa3006714,-1.0
Nick Franklin,10166,-1.0
Nick Gatewood,sa3007006,-1.0
Nick Grande,sa3009890,-1.0
Nick Hill,sa918610,-1.0
Nick Horvath,sa3008186,-1.0
Nick Hutchins,sa3004395,-1.0
Nick Longhi,sa738434,-1.0
Nick Lovullo,sa659264,-1.0
Nick Matera,sa3007528,-1.0
Nick Maton,sa876186,-1.0
Nick Meyer,sa3007826,-1.0
Nick Osborne,sa3008463,-1.0
Nick Patten,sa3007520,-1.0
Nick Plummer,sa874684,-1.0
Nick Podkul,sa3006720,-1.0
Nick Pratto,sa3004138,-1.0
Nick Quintana,sa3010390,-1.0
Nick Rickles,sa546837,-1.0
Nick Rodriguez,sa3006646,-1.0
Nick Roscetti,sa918590,-1.0
Nick Schnell,sa3007639,-1.0
Nick Schulz,sa829877,-1.0
Nick Sciortino,sa857749,-1.0
Nick Sergakis,sa918553,-1.0
Nick Feight,sa3004045,-1.0
Nick Dunn,sa915613,-1.0
Nick Tanielu,sa829082,-1.0
Nick Decker,sa3008590,-1.0
Nelson B Alvarez,sa873204,-1.0
Nelson Gomez,sa873303,-1.0
Nelson Maldonado,sa3010389,-1.0
Nelson Medina,sa3005549,-1.0
Nelson Molina,sa737886,-1.0
Nelson Velazquez,sa3005129,-1.0
Nerio Rodriguez,sa3003325,-1.0
Nerwilian Cedeno,sa3010026,-1.0
Nestor Heredia,sa3005626,-1.0
Neyfi Marinez,sa3005931,-1.0
Neyfy Castillo,sa3005544,-1.0
Nic Motley,sa3002761,-1.0
Nic Perkins,sa3004610,-1.0
Nic Pierre,sa827977,-1.0
Nic Ready,sa3009892,-1.0
Nicholas Northcut,sa3007640,-1.0
Nicholas Shumpert,sa875232,-1.0
Nick Allen,sa3004723,-1.0
Nick Ames,sa3006919,-1.0
Nick Banks,sa873982,-1.0
Nick Basto,sa657998,-1.0
Nick Choruby,sa3004881,-1.0
Nick Ciuffo,16291,-1.0
Nick Conti,sa3010844,-1.0
Nick Dalesandro,sa3007503,-1.0
Nick Sogard,sa1169919,-1.0
Nick Thurman,sa919821,-1.0
Orlando Martinez,sa3006664,-1.0
Olivber Moreno,sa3005778,-1.0
Oliver Nunez,sa828147,-1.0
Oliver Ortiz,sa743087,-1.0
Oliver Pascual,sa828196,-1.0
Olivier Basabe,sa3004933,-1.0
Olmo Rosario,sa202325,-1.0
Omar Carrizales,sa736953,-1.0
Omar De Los Santos,sa3008938,-1.0
Omar Diaz,sa3008813,-1.0
Omar Estevez,sa914242,-1.0
Omar Florentino,sa3008758,-1.0
Omar Lebron,sa3003365,-1.0
Omar Matos,sa3007517,-1.0
Omar Medina,sa3003310,-1.0
Omar Meregildo,sa872765,-1.0
Omar Meza,sa914755,-1.0
Omar Obregon,sa657232,-1.0
Omar Renteria,sa549398,-1.0
Omar Rodriguez,sa3005736,-1.0
Oneil Cruz,sa917318,-1.0
Oneill Manzueta,sa3005942,-1.0
Onil Pena,sa828232,-1.0
Onix Vega,sa3008007,-1.0
Orian Nunez,sa917306,-1.0
Orlando Garcia,sa915658,-1.0
Orlando Marquez,sa831745,-1.0
Oliver Dunn,sa3010595,-1.0
Offerman Collado,sa745014,-1.0
Nick Torres,sa828872,-1.0
Obie Ricumstrict,sa3004282,-1.0
Nick Ward,sa3007089,-1.0
Nick Yarnall,sa918978,-1.0
Nick Zammarelli III,sa738401,-1.0
Nicky Delmonico,13157,-1.0
Nico Giarratano,sa857718,-1.0
Nicolas Febres,sa3003252,-1.0
Nicolas Torres,sa3002711,-1.0
Nigel Calmes,sa3006223,-1.0
Niko Decolati,sa3006670,-1.0
Niko Hulsizer,sa3007053,-1.0
Niko Vasquez,sa454460,-1.0
Noah Perio,sa513056,-1.0
Noah Vaughan,sa3007026,-1.0
Noel Cuevas,11894,-1.0
Noelberth Romero,sa3008808,-1.0
Noelvi Marte,sa3008745,-1.0
Nolan Brown,sa3004719,-1.0
Nolan Fontana,13267,-1.0
Nolan Gorman,sa3007017,-1.0
Nolan Jones,sa917941,-1.0
Nolan Perez,sa917802,-1.0
Nonie Williams,sa917984,-1.0
Norberto Obeso,sa852308,-1.0
Norberto Susini,sa599831,-1.0
Norkis Marcos,sa3005575,-1.0
Ramon R Ramirez,sa509254,-1.0
Ramon Rodriguez,sa918698,-1.0
Samuel Miranda,sa828316,-1.0
Ronnie Gideon,sa738630,-1.0
Ronnier Mustelier,sa601536,-1.0
Ronny Brito,sa917329,-1.0
Ronny Dominguez,sa917343,-1.0
Ronny Mauricio,sa3006887,-1.0
Ronny Novas,sa3008957,-1.0
Ronny Rojas,sa3005530,-1.0
Ronny Simon,sa3008365,-1.0
Rosell Herrera,11611,-1.0
Ross Adolph,sa3006666,-1.0
Roy Morales,sa829030,-1.0
Royce Lewis,sa3004259,-1.0
Ruben Cardenas,sa3007505,-1.0
Ruben Castro,sa829293,-1.0
Ruben Santana,sa917167,-1.0
Ruben Sosa,sa599247,-1.0
Ruben Tejada,5519,-1.0
Rubendy Jaquez,sa917022,-1.0
Ruddy Giron,sa830284,-1.0
Rudy Flores,sa621607,-1.0
Rudy Martin,sa829374,-1.0
Rudy Rott,sa3010600,-1.0
Rusber Estrada,sa3007077,-1.0
Rushenten Tomsjansen,sa3005920,-1.0
Russ Olive,sa3006930,-1.0
Ryan Aguilar,sa918712,-1.0
Ronnie Jebavy,sa875072,-1.0
Ronnie Freeman,sa658013,-1.0
Ryan Boldt,sa738262,-1.0
Ronier Lascarro,sa3005512,-1.0
Rodolfo Nolasco,sa3008907,-1.0
Rodrigo Ayarza,sa657802,-1.0
Rodrigo Orozco,sa740813,-1.0
Rodrigo Vigil,sa547818,-1.0
Roel Santos,sa3010388,-1.0
Roemon Fields,sa829879,-1.0
Rogelio Noris,sa503032,-1.0
Roger Marmol,sa3003399,-1.0
Roimer Bolivar,sa3003284,-1.0
Rolando Acosta,sa291449,-1.0
Rolando Espinosa,sa3005774,-1.0
Rolando Lebron,sa917478,-1.0
Roldani Baldwin,sa828313,-1.0
Roman Collins,sa875081,-1.0
Roman Garcia,sa3004151,-1.0
Romer Cuadrado,sa872527,-1.0
Romy Gonzalez,sa3006652,-1.0
Ronaiker Palma,sa3005624,-1.0
Ronal Reynoso,sa872842,-1.0
Ronald Rosario,sa828233,-1.0
Ronald Torreyes,11400,-1.0
Ronaldo Flores,sa3009551,-1.0
Ronaldo Hernandez,sa881850,-1.0
Ronaldo Pulgar,sa917081,-1.0
Ronaldo Urdaneta,sa917292,-1.0
Ryan Anderson,sa3006933,-1.0
Ryan Casteel,sa549286,-1.0
Rodolfo Castro,sa917362,-1.0
Ryan Scott,sa738447,-1.0
Ryan Tufts,sa3004403,-1.0
Ryan Vega,sa875727,-1.0
Ryan Vilade,sa3004256,-1.0
Ryan Walker,sa738172,-1.0
Ryan Ward,sa1169792,-1.0
Ryder Green,sa3007875,-1.0
Ryder Jones,15982,-1.0
Ryne Birk,sa874211,-1.0
Ryne Ogren,sa3006726,-1.0
Saige Jenco,sa873629,-1.0
Sal Giardina,sa829575,-1.0
Sam Abbott,sa3004161,-1.0
Sam Huff,sa918046,-1.0
Sam McMillan,sa3004277,-1.0
Sam McWilliams,sa3008053,-1.0
Sam Tidaback,sa918476,-1.0
Samad Taylor,sa918192,-1.0
Samar Leyva,sa824634,-1.0
Samil Polanco,sa3006676,-1.0
Samir Duenez,sa739574,-1.0
Samuel Castro,sa877486,-1.0
Samuel Colmenarez,sa3005497,-1.0
Samuel Inoa,sa917365,-1.0
Samuel Jorge,sa3003321,-1.0
Samuel Marte,sa3008945,-1.0
Ryan Scott,sa918042,-1.0
Ryan Schimpf,9953,-1.0
Ryan Cordell,15181,-1.0
Ryan Rua,12409,-1.0
Ryan Costello,sa3004071,-1.0
Ryan Court,12268,-1.0
Ryan Dobson,sa3004178,-1.0
Ryan Dorow,sa3004295,-1.0
Ryan Fitzgerald,sa3006218,-1.0
Ryan Garcia,sa3004299,-1.0
Ryan Goins,9807,-1.0
Ryan Gold,sa918639,-1.0
Ryan Gridley,sa915617,-1.0
Ryan Grotjohn,sa3003964,-1.0
Ryan Howard,sa857225,-1.0
Ryan January,sa918104,-1.0
Ryan Jeffers,sa3007051,-1.0
Ryan Kirby,sa739014,-1.0
Ryan Kreidler,sa3010587,-1.0
Ryan LaMarre,10700,-1.0
Ryan Lavarnway,8879,-1.0
Ryan Lidge,sa738984,-1.0
Ryan McCarvel,sa875799,-1.0
Ryan McKenna,sa875055,-1.0
Ryan Noda,sa873960,-1.0
Ryan Peurifoy,sa3004686,-1.0
Ryan Ramiz,sa3006924,-1.0
Ryan Reynolds,sa3010849,-1.0
Ryan Ripken,sa658502,-1.0
Rodolfo Duran,sa877500,-1.0
Rodolfo Amador,sa652484,-1.0
Ramon Torres,14113,-1.0
Raynel Delgado,sa3007288,-1.0
Rayner Santana,sa3008897,-1.0
Reece Hampton,sa3007055,-1.0
Reed Rohlman,sa915632,-1.0
Reese Berberet,sa3006672,-1.0
Reggie Pruitt,sa875404,-1.0
Rehybell Perozo,sa3003243,-1.0
Reidy Mercado,sa3005612,-1.0
Reinaldo Ilarraza,sa923239,-1.0
Reivaj Garcia,sa3006900,-1.0
Renae Martinez,sa3004255,-1.0
Rene Pinto,sa826668,-1.0
Reniel Ozuna,sa917151,-1.0
Reydel Medina,sa830291,-1.0
Reynaldo Rivera,sa918552,-1.0
Reynaldo Rodriguez,sa329131,-1.0
Reyny Reyes,sa3003178,-1.0
Rhett Aplin,sa3006907,-1.0
Rhett Wiseman,sa658608,-1.0
Ricardo Andujar,sa658092,-1.0
Ricardo Castro,sa3005508,-1.0
Ricardo Cespedes,sa828197,-1.0
Ricardo Cubillan,sa917089,-1.0
Ricardo Ferreira,sa828126,-1.0
Ricardo Genoves,sa916844,-1.0
Ricardo Mendez,sa3004383,-1.0
Rayneldy Rosario,sa916704,-1.0
Raymundo Torres,sa739643,-1.0
Ricardo Serrano,sa508489,-1.0
Raymundo Moreno,sa885129,-1.0
Ramses Malave,sa3006428,-1.0
Randi De La Cruz,sa3005802,-1.0
Randolph Gassaway,sa738195,-1.0
Randy Cesar,sa657542,-1.0
Randy Florentino,sa3005529,-1.0
Randy Norris,sa3007321,-1.0
Randy Romero,sa3006185,-1.0
Randy Ventura,sa872499,-1.0
Ranfy Adon,sa872525,-1.0
Ranser Amador,sa3003192,-1.0
Rashad Crawford,sa658166,-1.0
Raul Beracierta,sa917116,-1.0
Raul Hernandez,sa873181,-1.0
Raul Juarez,sa872462,-1.0
Raul Rivas,sa871433,-1.0
Raul Siri,sa828166,-1.0
Raul Wallace,sa741552,-1.0
Raulyn Blanc,sa3008925,-1.0
Ray Hernandez,sa3006904,-1.0
Ray-Patrick Didder,sa736824,-1.0
Rayder Ascanio,sa735861,-1.0
Raymel Flores,sa657503,-1.0
Raymond Lopez,sa917033,-1.0
Raymond Mora,sa3002698,-1.0
Raymond Pena,sa873196,-1.0
Ricardo Rodriguez,sa877334,-1.0
Ricardo Toro,sa3005904,-1.0
Rocky Gale,10533,-1.0
Rob Segedin,11446,-1.0
Robbie Perkins,sa739640,-1.0
Robbie Podorsky,sa3004066,-1.0
Robbie Tenerowicz,sa738999,-1.0
Robbie Thorburn,sa3004240,-1.0
Robby Rinn,sa918595,-1.0
Robert Garcia,sa742871,-1.0
Robert Gomez,sa3005559,-1.0
Robert Gonzalez,sa3005919,-1.0
Robert Javier,sa3003187,-1.0
Robert Mullen,sa737644,-1.0
Robert Neustrom,sa3006667,-1.0
Robert Perez,sa3002851,-1.0
Roberto Alvarez,sa917107,-1.0
Roberto Baldoquin,sa857538,-1.0
Roberto Caro,sa657285,-1.0
Roberto Chirinos,sa3005484,-1.0
Roberto Lopez,sa454598,-1.0
Roberto Molina,sa3003299,-1.0
Roberto Monegro,sa3008766,-1.0
Roberto Pena,sa548359,-1.0
Roberto Ramos,sa829199,-1.0
Roberto Valenzuela,sa3001901,-1.0
Robie Rojas,sa3004183,-1.0
Robinson Medrano,sa736643,-1.0
Rochest Cruz,sa3003426,-1.0
Robbie Glendinning,sa3004978,-1.0
Rob Refsnyder,13770,-1.0
Ricardo Valencia,sa658082,-1.0
Rob Henry,sa915595,-1.0
Ricardo Valenzuela,sa550659,-1.0
Ricardo Vazquez,sa509432,-1.0
Ricardo Verenzuela,sa3003212,-1.0
Richard Nunez,sa828339,-1.0
Richard Palacios,sa3006908,-1.0
Richard Paz,sa3005928,-1.0
Richgelon Juliana,sa3005518,-1.0
Richie Fecteau,sa827319,-1.0
Richy Pedroza,sa621648,-1.0
Ricky Alvarez,sa462415,-1.0
Ricky Aracena,sa877365,-1.0
Ricky De La Torre,sa3004503,-1.0
Ricky Martinez,sa3009885,-1.0
Ricky Rodriguez,sa977119,-1.0
Rigoberto Terrazas,sa827958,-1.0
Riley Adams,sa829749,-1.0
Riley Delgado,sa3004934,-1.0
Riley Greene,sa3010694,-1.0
Riley Mahan,sa829844,-1.0
Riley Unroe,sa737614,-1.0
Ripken Reyes,sa3010159,-1.0
River Stevens,sa658130,-1.0
Rixon Wingrove,sa3007298,-1.0
Rob Brantly,10655,-1.0
Rob Calabrese,sa3004728,-1.0
Jose Rojas,sa918928,-1.0
A.J. Ellis,5677,-1.0
Jose Rodriguez,sa3005934,-1.0
Christian Valerio,sa3003308,-1.0
Chris Shaw,sa659286,-1.0
Chris Singleton,sa3005000,-1.0
Chris Stewart,3878,-1.0
Chris Valencia,sa294215,-1.0
Chris Williams,sa3007028,-1.0
Chris Young,3882,-1.0
Christhian Espinal,sa3006607,-1.0
Christian Cavaness,sa882090,-1.0
Christian Colon,11145,-1.0
Christian Donahue,sa3005401,-1.0
Christian Koss,sa3011227,-1.0
Christian Lopes,sa601044,-1.0
Christian Villanueva,11738,-1.0
Chris Seise,sa3004142,-1.0
Christian Williams,sa829560,-1.0
Christian Zazueta,sa508617,-1.0
Christopher Bec,sa3006727,-1.0
Christopher Bostick,13718,-1.0
Christopher De La Cruz,sa3005777,-1.0
Christopher Morel,sa3003171,-1.0
Christopher Proctor,sa3007062,-1.0
Christopher Quintin,sa919908,-1.0
Christopher Rodriguez,sa3003349,-1.0
Christopher Torres,sa872538,-1.0
Chuck Moorman,sa658355,-1.0
Chuck Taylor,sa658001,-1.0
Chris Sharpe,sa3004726,-1.0
Chris Roller,sa3004068,-1.0
Ciro Norzagaray,sa3002597,-1.0
Chris Diaz,sa621581,-1.0
Chase Strumpf,sa3010845,-1.0
Chase Vallot,sa828684,-1.0
Chase d'Arnaud,6652,-1.0
Chavez Young,sa918963,-1.0
Chesny Young,sa829085,-1.0
Chris Baker,sa918365,-1.0
Chris Betts,sa874791,-1.0
Chris Carter,9911,-1.0
Chris Chinea,sa827344,-1.0
Chris Clare,sa918466,-1.0
Chris Corbett,sa3004695,-1.0
Chris DeVito,sa918117,-1.0
Chris Gimenez,7324,-1.0
Chris Rabago,sa829062,-1.0
Chris Gittens,sa829048,-1.0
Chris Givin,sa3010161,-1.0
Chris Hess,sa3002877,-1.0
Chris Hoo,sa829425,-1.0
Chris Hudgins,sa829684,-1.0
Chris Madera,sa738486,-1.0
